,relationships,funding_rounds,funding_total_usd,log_funding_total_usd,milestones,log_milestones,avg_participants,log_avg_participants,age_funding_span,age_milestone_span,funding_duration_days,lifetime_days,relationships_per_round,milestones_per_year,funding_per_participant,is_top500,labels,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD
323,16.0,3,2000000,14.508658238524095,2,1.0986122886681096,3.6667,1.5404521837787817,2.3178,0.5863,846,1886.0,4.0,1.2607955619996216,428568.36736880447,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
324,5.0,2,1000000,13.815511557963774,3,1.3862943611198906,5.5,1.8718021769015913,0.24929999999999997,1.1562000000000001,91,1886.0,1.6666666666666667,1.3913366107040162,153846.15384615384,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
325,3.0,2,200000,12.206077645517674,2,1.0986122886681096,2.0,1.0986122886681096,0.2795000000000001,0.6055,102,1886.0,1.0,1.245717844908128,66666.66666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
326,2.0,1,2300000,14.648420115681892,2,1.0986122886681096,2.0,1.0986122886681096,0.0,1.863,0,1886.0,1.0,0.6985679357317499,766666.6666666666,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
327,5.0,1,1000000,13.815511557963774,4,1.6094379124341003,1.0,0.6931471805599453,0.0,2.6685,0,1886.0,2.5,1.0903639089546135,500000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
328,13.0,5,24750000,17.024336087383013,3,1.3862943611198906,2.4,1.2237754316221157,4.9178,2.0519999999999996,1795,1886.0,2.1666666666666665,0.9829619921363042,7279411.764705882,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
329,15.0,2,12800000,16.36495580701484,1,0.6931471805599453,2.0,1.0986122886681096,3.8411,0.0,1402,1886.0,5.0,1.0,4266666.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
330,10.0,2,30500000,17.233237274364523,1,0.6931471805599453,4.5,1.7047480922384253,2.3369,0.0,853,1886.0,3.3333333333333335,1.0,5545454.545454546,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,3.0,3,36300000,17.40732832678329,2,1.0986122886681096,1.5,0.9162907318741551,2.9671000000000003,2.2329,1083,1886.0,0.75,0.618639611494324,14520000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
332,7.0,3,6693782,15.716689743138032,3,1.3862943611198906,1.6667,0.980841752933602,0.9123000000000001,1.6875999999999998,333,1886.0,1.75,1.116237535347522,2510136.8732890836,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
333,1.0,1,20000000,16.811242881518265,0,0.0,5.0,1.791759469228055,0.0,0.0,0,1886.0,0.5,0.0,3333333.3333333335,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
334,8.0,1,11370000,16.246488953677463,3,1.3862943611198906,2.0,1.0986122886681096,0.0,1.9425,0,1886.0,4.0,1.0195412064570943,3790000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
335,13.0,3,16500000,16.61887099947687,4,1.6094379124341003,1.3333,0.8472835745708761,2.0521,2.5287,749,1886.0,3.25,1.133561934990223,7071529.593279904,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
336,3.0,1,250000,12.429220196836383,1,0.6931471805599453,3.0,1.3862943611198906,0.0,0.0,0,1886.0,1.5,1.0,62500.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
337,9.0,5,14400000,16.48273883399067,5,1.791759469228055,5.8,1.916922612182061,2.8521,3.8055000000000003,1041,1886.0,1.5,1.0404744563520965,2117647.0588235296,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
338,20.5,5,57725000,18.31532023940565,3,1.3862943611198906,3.8,1.5686159179138452,3.9562,0.3891,1444,1886.0,4.0,1.7001493054629804,15509048.343547765,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
339,10.0,4,13075000,16.386212644397094,2,1.0986122886681096,4.0,1.6094379124341003,6.1370000000000005,2.4822000000000006,2240,1886.0,2.0,0.5743495491356039,2615000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
340,10.0,2,26000000,17.073607134447293,4,1.6094379124341003,2.5,1.252762968495368,0.08489999999999998,5.465625000000001,31,1886.0,3.3333333333333335,0.5503198734264292,7428571.428571428,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
341,6.0,2,16300000,16.60667572712668,2,1.0986122886681096,2.0,1.0986122886681096,0.5287999999999999,1.5014000000000003,193,1886.0,2.0,0.7995522507395857,5433333.333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
342,5.0,2,5992316,15.605988706651662,1,0.6931471805599453,2.0,1.0986122886681096,2.7753000000000005,0.0,1013,1886.0,1.6666666666666667,1.0,1997438.6666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
343,2.0,4,57725000,18.308631262515107,0,0.0,4.3333,1.6739701835521403,1.9535,0.0,713,1886.0,0.4,0.0,15509048.343547765,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
344,4.0,1,1200000,13.997832948091215,1,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0,1886.0,2.0,1.0,600000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
345,7.0,2,1900000,14.45736497045232,2,1.0986122886681096,2.5,1.252762968495368,0.19450000000000012,1.7808,71,1886.0,2.3333333333333335,0.7192174913693901,542857.1428571428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
346,9.0,3,30300000,17.226658303482896,2,1.0986122886681096,4.5,1.7047480922384253,3.0520999999999994,4.3781,1114,1886.0,2.25,0.37187854446737695,5509090.909090909,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
347,4.0,1,500000,13.122365377402328,0,0.0,5.0,1.791759469228055,0.0,0.0,0,1886.0,2.0,0.0,83333.33333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
348,19.0,5,57725000,18.119575664681957,2,1.0986122886681096,1.75,1.0116009116784799,6.9671,0.9315000000000007,2543,1886.0,3.1666666666666665,1.0354646647683143,15509048.343547765,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
349,3.0,1,18800000,16.749367480991666,0,0.0,7.0,2.0794415416798357,0.0,0.0,0,1886.0,1.5,0.0,2350000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
350,3.0,1,20000,11.509855721179598,1,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0,1886.0,1.5,1.0,10000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
351,3.0,4,3350000,15.024471202308668,2,1.0986122886681096,1.5,0.9162907318741551,2.0165,0.6685000000000001,736,1886.0,0.6,1.1986814504045549,1340000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
352,1.0,1,26100000,17.077445910607096,0,0.0,2.0,1.0986122886681096,0.0,0.0,0,1886.0,0.5,0.0,8700000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
353,0.0,2,1213066,14.008662421355451,0,0.0,1.0,0.6931471805599453,1.1040999999999999,0.0,403,1886.0,0.0,0.0,606533.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
354,18.0,3,24030000,16.9948136493273,3,1.3862943611198906,3.6667,1.5404521837787817,3.3781,4.167199999999999,1233,1886.0,4.5,0.5805852299117511,5149248.933936185,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
355,14.0,3,13100000,16.388122864507256,5,1.791759469228055,1.6667,0.980841752933602,2.9261,3.9753,1068,1886.0,3.5,1.0049645247522763,4912438.594517568,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
356,6.0,3,560001,13.235695634133526,5,1.791759469228055,3.5,1.5040773967762742,1.6848999999999998,4.7068,615,1886.0,1.5,0.8761477535571598,124444.66666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
357,7.0,1,3500000,15.068273812173887,3,1.3862943611198906,2.0,1.0986122886681096,0.0,1.2849999999999997,0,1886.0,3.5,1.3129102844638951,1166666.6666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
358,20.5,6,57725000,18.61542482897533,3,1.3862943611198906,4.5,1.7047480922384253,6.986375,1.567099999999999,2550,1886.0,5.625,1.1686338670094665,15509048.343547765,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
359,18.0,4,42500000,17.565014657424058,1,0.6931471805599453,2.5,1.252762968495368,2.8712,0.0,1048,1886.0,3.6,1.0,12142857.142857144,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
360,20.5,2,36000000,17.399029524198163,1,0.6931471805599453,3.5,1.5040773967762742,0.9808000000000003,0.0,358,1886.0,6.0,1.0,8000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
361,7.0,1,12170000,16.314484547132974,2,1.0986122886681096,3.0,1.3862943611198906,0.0,2.5643999999999996,0,1886.0,3.5,0.5611042531702392,3042500.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,4.0,1,1000000,13.815511557963774,2,1.0986122886681096,3.0,1.3862943611198906,0.0,1.8300999999999998,0,1886.0,2.0,0.7066888095827003,250000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
363,5.0,3,1820000,14.414347608503377,4,1.6094379124341003,1.0,0.6931471805599453,0.5999999999999996,5.465625000000001,219,1886.0,1.25,0.486671290043922,910000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
364,19.0,4,57725000,20.331406510865882,2,1.0986122886681096,4.25,1.6582280766035324,4.8164,4.517799999999999,1758,1886.0,3.8,0.3624633005908152,15509048.343547765,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,6.0,1,5000000,15.424948670398354,2,1.0986122886681096,5.0,1.791759469228055,0.0,5.465625000000001,0,1886.0,3.0,0.15521924718665112,833333.3333333334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
366,4.0,2,18800000,16.749367480991666,1,0.6931471805599453,2.5,1.252762968495368,0.5670999999999999,0.0,207,1886.0,1.3333333333333333,1.0,5371428.571428572,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
367,3.0,2,57725000,18.096334700960252,0,0.0,4.5,1.7047480922384253,1.0082,0.0,368,1886.0,1.0,0.0,13145454.545454545,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
368,3.0,3,1310000,14.085538458535822,4,1.6094379124341003,1.0,0.6931471805599453,3.2822,5.465625000000001,1198,1886.0,0.75,0.5332337963580132,655000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
369,2.0,2,15000000,16.52356082573315,1,0.6931471805599453,2.5,1.252762968495368,2.3588999999999998,0.0,861,1886.0,0.6666666666666666,1.0,4285714.285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
370,20.5,3,39007789,17.47927192773757,5,1.791759469228055,3.0,1.3862943611198906,2.4876,1.9369999999999985,908,1886.0,5.5,1.7001493054629804,9751947.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
371,3.0,1,25000000,17.034386422832473,1,0.6931471805599453,5.0,1.791759469228055,0.0,0.0,0,1886.0,1.5,1.0,4166666.6666666665,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,4.0,3,172500,12.058158312538197,2,1.0986122886681096,1.0,0.6931471805599453,1.7644,1.4246,644,1886.0,1.0,0.8248783304462592,86250.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
373,20.5,2,6100000,15.623799493077952,2,1.0986122886681096,1.0,0.6931471805599453,0.4464999999999999,1.2466,163,1886.0,6.0,0.8902341315766047,3050000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
374,7.0,3,40300000,17.511862051730805,5,1.791759469228055,4.0,1.6094379124341003,5.7123,5.465625000000001,2085,1886.0,1.75,0.5936902599175957,8060000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
375,9.0,1,100000,11.51293546492023,3,1.3862943611198906,1.0,0.6931471805599453,0.0,0.16719999999999996,0,1886.0,4.5,1.7001493054629804,50000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
376,14.0,5,19389998,16.780267975645856,2,1.0986122886681096,1.5,0.9162907318741551,5.1562,2.8383000000000003,1882,1886.0,2.3333333333333335,0.5210640127139619,7755999.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
377,20.5,2,57725000,17.93454774903691,3,1.3862943611198906,4.0,1.6094379124341003,2.337,5.465625000000001,853,1886.0,6.0,0.4076696245362758,12300000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
378,6.0,1,6000000,15.607270193858982,2,1.0986122886681096,2.0,1.0986122886681096,0.0,1.7151000000000005,0,1886.0,3.0,0.7366211189274795,2000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
379,20.5,4,19100000,16.765198945372877,6,1.9459101490553132,2.5,1.252762968495368,5.0081999999999995,2.4219,1828,1886.0,4.6,1.7001493054629804,5457142.857142857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
380,8.0,4,3499997,15.068272955030908,3,1.3862943611198906,1.5,0.9162907318741551,1.8329000000000002,3.8767,669,1886.0,1.6,0.6151700945311379,1399998.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
381,13.0,3,2600000,14.77102238760702,2,1.0986122886681096,3.6667,1.5404521837787817,0.6219000000000001,0.3780999999999999,227,1886.0,3.25,1.4512734924896598,557138.8775794458,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
382,14.0,3,2023000,14.520092610465134,2,1.0986122886681096,1.3333,0.8472835745708761,1.5945,0.6876000000000002,582,1886.0,3.5,1.1851149561507466,867012.385891227,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
383,3.0,1,25000000,17.034386422832473,0,0.0,4.0,1.6094379124341003,0.0,0.0,0,1886.0,1.5,0.0,5000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
384,17.0,4,57725000,18.005165315142214,4,1.6094379124341003,2.3333,1.2039628042759356,2.874,1.1807999999999996,1049,1886.0,3.4,1.7001493054629804,15509048.343547765,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
385,5.0,2,1000000,13.815511557963774,1,0.6931471805599453,3.5,1.5040773967762742,0.02740000000000009,0.0,10,1886.0,1.6666666666666667,1.0,222222.22222222222,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
386,11.0,2,13000000,16.380459992348886,2,1.0986122886681096,3.0,1.3862943611198906,0.7342000000000002,0.5343,268,1886.0,3.6666666666666665,1.3035260379326077,3250000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
387,3.0,3,24150000,16.99979497947072,2,1.0986122886681096,2.3333,1.2039628042759356,6.3397,1.5288000000000004,2314,1886.0,0.75,0.7908889591901296,7245072.450724508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
388,4.0,3,47218498,17.670296301738183,0,0.0,3.3333,1.4663293764561487,2.3808,0.0,869,1886.0,1.0,0.0,10896660.28200217,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
389,1.0,2,11800000,16.283610174181653,2,1.0986122886681096,4.5,1.7047480922384253,0.7616,5.465625000000001,278,1886.0,0.3333333333333333,0.22427056000358833,2145454.5454545454,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
390,2.0,2,2387481,14.685749812041585,1,0.6931471805599453,1.0,0.6931471805599453,0.5808000000000002,0.0,212,1886.0,0.6666666666666666,1.0,1193740.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
391,20.5,4,33000000,17.312018149733785,5,1.791759469228055,2.5,1.252762968495368,6.750699999999999,1.9972999999999992,2464,1886.0,6.0,1.6681680178827616,9428571.42857143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
392,4.0,2,7500000,15.830413711839864,3,1.3862943611198906,1.5,0.9162907318741551,1.2110000000000003,3.3178,442,1886.0,1.3333333333333333,0.6947982769002733,3000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
393,3.0,1,25000000,17.034386422832473,1,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0,1886.0,1.5,1.0,12500000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,7.0,4,25305000,17.046512602148198,1,0.6931471805599453,2.0,1.0986122886681096,5.246600000000001,0.0,1915,1886.0,1.4,1.0,8435000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
395,20.5,2,4950000,15.414898336565054,3,1.3862943611198906,7.25,2.5471036969733802,1.0630000000000002,1.5341999999999998,388,1886.0,6.0,1.1838055402099283,366666.6666666667,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
396,8.0,6,53816776,17.801095816668678,0,0.0,5.0,1.791759469228055,4.1068999999999996,0.0,1499,1886.0,1.1428571428571428,0.0,8969462.666666666,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
397,15.0,2,3500000,15.068273812173887,4,1.6094379124341003,5.5,1.8718021769015913,1.0822,5.465625000000001,395,1886.0,5.0,0.5961607249314416,538461.5384615385,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
398,7.0,1,5000000,15.424948670398354,2,1.0986122886681096,1.0,0.6931471805599453,0.0,1.2904,0,1886.0,3.5,0.8732099196646874,2500000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
399,9.0,3,2515000,14.737783759130211,3,1.3862943611198906,1.6667,0.980841752933602,2.5397,2.1534000000000004,927,1886.0,2.25,0.9513540939937843,943113.2110848614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
400,10.0,2,8400000,15.943742382861155,3,1.3862943611198906,2.0,1.0986122886681096,1.4137000000000002,2.4986999999999995,516,1886.0,3.3333333333333335,0.857461342784463,2800000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
401,5.0,2,4900000,15.404745967162468,3,1.3862943611198906,1.0,0.6931471805599453,1.4190999999999998,2.5862999999999996,518,1886.0,1.6666666666666667,0.8365167442768313,2450000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
402,3.0,1,5000000,15.424948670398354,1,0.6931471805599453,5.0,1.791759469228055,0.0,0.0,0,1886.0,1.5,1.0,833333.3333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
403,2.0,1,11000000,16.213405921671733,0,0.0,3.0,1.3862943611198906,0.0,0.0,0,1886.0,1.0,0.0,2750000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
404,6.0,4,57725000,18.04088339721266,0,0.0,4.0,1.6094379124341003,6.986375,0.0,2550,1886.0,1.2,0.0,13680000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
405,7.0,2,2000000,14.508658238524095,2,1.0986122886681096,7.25,2.2512917986064953,1.1917999999999997,1.0328999999999997,435,1886.0,2.3333333333333335,0.9838162231295196,210526.31578947368,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
406,2.0,2,10800000,16.195056784687036,1,0.6931471805599453,2.0,1.0986122886681096,1.2574999999999998,0.0,459,1886.0,0.6666666666666666,1.0,3600000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
407,20.5,5,37000000,17.426428497635523,3,1.3862943611198906,2.5,1.252762968495368,5.2547999999999995,1.7261000000000006,1918,1886.0,5.166666666666667,1.100473203477495,10571428.57142857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
408,5.0,1,7660000,15.851522672265068,3,1.3862943611198906,6.0,1.9459101490553132,0.0,5.465625000000001,0,1886.0,2.5,0.4359071227223853,1094285.7142857143,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
409,5.0,4,48730000,17.70180543534093,3,1.3862943611198906,3.0,1.3862943611198906,4.885000000000001,3.0328999999999997,1783,1886.0,1.0,0.7438815740534107,12182500.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
410,1.0,2,3350000,15.024471202308668,1,0.6931471805599453,2.5,1.252762968495368,1.4137,0.0,516,1886.0,0.3333333333333333,1.0,957142.8571428572,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
411,3.0,4,28000000,17.147715103853763,2,1.0986122886681096,3.0,1.3862943611198906,3.3206,4.5315,1212,1886.0,0.6,0.3615655789568833,7000000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
412,5.0,1,2500000,14.731801689838349,1,0.6931471805599453,2.0,1.0986122886681096,0.0,0.0,0,1886.0,2.5,1.0,833333.3333333334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
413,16.0,2,8000000,15.894952224644102,4,1.6094379124341003,4.0,1.6094379124341003,0.8329000000000001,5.465625000000001,304,1886.0,5.333333333333333,0.4836057645807138,1600000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
414,6.0,2,540000,13.199326270390594,2,1.0986122886681096,2.5,1.252762968495368,1.0684999999999998,3.6300999999999997,390,1886.0,2.0,0.43195611325889294,154285.7142857143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
415,4.0,2,3100000,14.946912992035967,4,1.6094379124341003,2.0,1.0986122886681096,1.2466,4.4384,455,1886.0,1.3333333333333333,0.7355104442483084,1033333.3333333334,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
416,8.0,2,1200000,13.997832948091215,2,1.0986122886681096,6.0,1.9459101490553132,1.2356,1.8603000000000005,451,1886.0,2.6666666666666665,0.6992273537740795,171428.57142857142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
417,2.0,1,5000000,15.424948670398354,1,0.6931471805599453,2.0,1.0986122886681096,0.0,0.0,0,1886.0,1.0,1.0,1666666.6666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
418,6.0,6,37079000,17.42856135655142,1,0.6931471805599453,3.8,1.5686159179138452,6.7095,0.0,2449,1886.0,0.8571428571428571,1.0,7724791.666666667,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
419,3.0,4,57725000,18.72688796630873,2,1.0986122886681096,4.3333,1.6739701835521403,6.8384,0.0026999999999990365,2496,1886.0,0.6,1.7001493054629804,15509048.343547765,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
420,5.0,2,5000000,15.424948670398354,0,0.0,1.0,0.6931471805599453,0.5643,0.0,206,1886.0,1.6666666666666667,0.0,2500000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
421,3.0,4,4200000,15.250595321348806,3,1.3862943611198906,3.0,1.3862943611198906,0.8767,2.4905,320,1886.0,0.6,0.8594757198109153,1050000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
422,3.0,1,4100000,15.226497775576945,3,1.3862943611198906,1.0,0.6931471805599453,0.0,5.465625000000001,0,1886.0,1.5,0.3126791390901037,2050000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
423,3.0,1,2000000,14.508658238524095,2,1.0986122886681096,1.0,0.6931471805599453,0.0,0.8355999999999999,0,1886.0,1.5,1.0895619960775769,1000000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,3.0,1,6500000,15.687312888712007,1,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0,1886.0,1.5,1.0,3250000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
425,0.0,1,4000000,15.201805169084134,0,0.0,3.0,1.3862943611198906,0.0,0.0,0,1886.0,0.0,0.0,1000000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
426,3.0,5,185000,12.128116509451258,1,0.6931471805599453,2.0,1.0986122886681096,0.7534,0.0,275,1886.0,0.5,1.0,61666.666666666664,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
427,5.0,1,1300000,14.077875591662238,2,1.0986122886681096,1.0,0.6931471805599453,0.0,0.7835000000000001,0,1886.0,2.5,1.1213905242500701,650000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
428,20.5,1,45000000,17.622173069956816,0,0.0,1.0,0.6931471805599453,0.0,0.0,0,1886.0,6.0,0.0,15509048.343547765,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
429,4.0,1,2500000,14.731801689838349,3,1.3862943611198906,2.0,1.0986122886681096,0.0,2.6931000000000003,0,1886.0,2.0,0.8123256884460209,833333.3333333334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
